date,KOSPI200,KOSPI,KOSPI200ex
2011-06-25,274.31 ,2090.81 ,1924.46 
2011-06-26,274.31 ,2090.81 ,1924.46 
2011-06-27,271.44 ,2070.29 ,1919.86 
2011-06-28,270.41 ,2062.91 ,1916.60 
2011-06-29,274.61 ,2094.42 ,1929.88 
2011-06-30,275.17 ,2100.69 ,1948.83 
2011-07-01,278.77 ,2125.74 ,1961.47 
2011-07-02,278.77 ,2125.74 ,1961.47 
2011-07-03,278.77 ,2125.74 ,1961.47 
2011-07-04,281.67 ,2145.30 ,1978.67 
2011-07-05,283.88 ,2161.75 ,1989.13 
2011-07-06,285.12 ,2171.19 ,2001.40 
2011-07-07,286.07 ,2180.59 ,2012.17 
2011-07-08,286.05 ,2180.35 ,2008.24 
2011-07-09,286.05 ,2180.35 ,2008.24 
2011-07-10,286.05 ,2180.35 ,2008.24 
2011-07-11,282.46 ,2157.16 ,2011.08 
2011-07-12,275.90 ,2109.73 ,1988.58 
2011-07-13,278.32 ,2129.64 ,2008.81 
2011-07-14,278.03 ,2130.07 ,2017.14 
2011-07-15,279.59 ,2145.20 ,2048.59 
2011-07-16,279.59 ,2145.20 ,2048.59 
2011-07-17,279.59 ,2145.20 ,2048.59 
2011-07-18,276.71 ,2130.48 ,2078.45 
2011-07-19,276.58 ,2130.21 ,2086.02 
2011-07-20,280.41 ,2154.95 ,2093.32 
2011-07-21,279.20 ,2145.04 ,2086.77 
2011-07-22,282.59 ,2171.23 ,2109.45 
2011-07-23,282.59 ,2171.23 ,2109.45 
2011-07-24,282.59 ,2171.23 ,2109.45 
2011-07-25,279.66 ,2150.48 ,2099.75 
2011-07-26,282.04 ,2168.70 ,2118.69 
2011-07-27,282.70 ,2174.31 ,2126.54 
2011-07-28,280.04 ,2155.85 ,2118.54 
2011-07-29,277.11 ,2133.21 ,2107.45 
2011-07-30,277.11 ,2133.21 ,2107.45 
2011-07-31,277.11 ,2133.21 ,2107.45 
2011-08-01,282.36 ,2172.31 ,2131.24 
2011-08-02,275.40 ,2121.27 ,2096.22 
2011-08-03,267.80 ,2066.26 ,2061.86 
2011-08-04,261.54 ,2018.47 ,2027.30 
2011-08-05,251.90 ,1943.75 ,1950.25 
2011-08-06,251.90 ,1943.75 ,1950.25 
2011-08-07,251.90 ,1943.75 ,1950.25 
2011-08-08,242.45 ,1869.45 ,1861.73 
2011-08-09,233.52 ,1801.35 ,1796.22 
2011-08-10,233.23 ,1806.24 ,1852.31 
2011-08-11,234.14 ,1817.44 ,1879.45 
2011-08-12,230.38 ,1793.31 ,1879.63 
2011-08-13,230.38 ,1793.31 ,1879.63 
2011-08-14,230.38 ,1793.31 ,1879.63 
2011-08-15,230.38 ,1793.31 ,1879.63 
2011-08-16,242.23 ,1879.87 ,1945.24 
2011-08-17,243.43 ,1892.67 ,1968.24 
2011-08-18,238.31 ,1860.58 ,1975.71 
2011-08-19,222.98 ,1744.88 ,1878.83 
2011-08-20,222.98 ,1744.88 ,1878.83 
2011-08-21,222.98 ,1744.88 ,1878.83 
2011-08-22,219.15 ,1710.70 ,1833.92 
2011-08-23,228.12 ,1776.68 ,1883.79 
2011-08-24,225.14 ,1754.78 ,1866.13 
2011-08-25,227.02 ,1764.58 ,1853.06 
2011-08-26,229.00 ,1778.95 ,1868.16 
2011-08-27,229.00 ,1778.95 ,1868.16 
2011-08-28,229.00 ,1778.95 ,1868.16 
2011-08-29,235.78 ,1829.50 ,1902.07 
2011-08-30,237.64 ,1843.82 ,1920.46 
2011-08-31,242.16 ,1880.11 ,1967.52 
2011-09-01,242.37 ,1880.70 ,1958.36 
2011-09-02,240.16 ,1867.75 ,1961.22 
2011-09-03,240.16 ,1867.75 ,1961.22 
2011-09-04,240.16 ,1867.75 ,1961.22 
2011-09-05,228.89 ,1785.83 ,1910.72 
2011-09-06,226.65 ,1766.71 ,1889.88 
2011-09-07,236.12 ,1833.46 ,1935.52 
2011-09-08,238.47 ,1846.64 ,1921.05 
2011-09-09,233.40 ,1812.93 ,1922.63 
2011-09-10,233.40 ,1812.93 ,1922.63 
2011-09-11,233.40 ,1812.93 ,1922.63 
2011-09-12,233.40 ,1812.93 ,1922.63 
2011-09-13,233.40 ,1812.93 ,1922.63 
2011-09-14,225.15 ,1749.16 ,1855.88 
2011-09-15,228.58 ,1774.08 ,1873.55 
2011-09-16,237.50 ,1840.10 ,1919.39 
2011-09-17,237.50 ,1840.10 ,1919.39 
2011-09-18,237.50 ,1840.10 ,1919.39 
2011-09-19,235.32 ,1820.94 ,1899.17 
2011-09-20,237.53 ,1837.97 ,1917.88 
2011-09-21,239.51 ,1854.28 ,1933.41 
2011-09-22,232.05 ,1800.55 ,1901.93 
2011-09-23,218.62 ,1697.44 ,1800.86 
2011-09-24,218.62 ,1697.44 ,1800.86 
2011-09-25,218.62 ,1697.44 ,1800.86 
2011-09-26,214.18 ,1652.71 ,1707.53 
2011-09-27,225.29 ,1735.71 ,1780.94 
2011-09-28,223.82 ,1723.09 ,1774.93 
2011-09-29,230.37 ,1769.29 ,1799.32 
2011-09-30,230.41 ,1769.65 ,1805.87 
2011-10-01,230.41 ,1769.65 ,1805.87 
2011-10-02,230.41 ,1769.65 ,1805.87 
2011-10-03,230.41 ,1769.65 ,1805.87 
2011-10-04,221.93 ,1706.19 ,1758.12 
2011-10-05,217.34 ,1666.52 ,1695.52 
2011-10-06,223.94 ,1710.32 ,1694.30 
2011-10-07,230.27 ,1759.77 ,1739.46 
2011-10-08,230.27 ,1759.77 ,1739.46 
2011-10-09,230.27 ,1759.77 ,1739.46 
2011-10-10,230.82 ,1766.44 ,1763.67 
2011-10-11,234.80 ,1795.02 ,1778.26 
2011-10-12,236.66 ,1809.50 ,1799.74 
2011-10-13,238.09 ,1823.10 ,1823.97 
2011-10-14,239.67 ,1835.40 ,1833.76 
2011-10-15,239.67 ,1835.40 ,1833.76 
2011-10-16,239.67 ,1835.40 ,1833.76 
2011-10-17,243.49 ,1865.18 ,1861.15 
2011-10-18,239.89 ,1838.90 ,1843.86 
2011-10-19,242.11 ,1855.92 ,1858.56 
2011-10-20,235.57 ,1805.09 ,1812.66 
2011-10-21,240.02 ,1838.38 ,1842.00 
2011-10-22,240.02 ,1838.38 ,1842.00 
2011-10-23,240.02 ,1838.38 ,1842.00 
2011-10-24,248.21 ,1898.32 ,1880.79 
2011-10-25,247.20 ,1888.65 ,1868.34 
2011-10-26,247.56 ,1894.31 ,1880.21 
2011-10-27,251.20 ,1922.04 ,1895.79 
2011-10-28,252.47 ,1929.48 ,1889.32 
2011-10-29,252.47 ,1929.48 ,1889.32 
2011-10-30,252.47 ,1929.48 ,1889.32 
2011-10-31,249.88 ,1909.03 ,1877.62 
2011-11-01,249.92 ,1909.63 ,1881.58 
2011-11-02,248.03 ,1898.01 ,1882.99 
2011-11-03,244.09 ,1869.96 ,1864.75 
2011-11-04,252.34 ,1928.41 ,1899.54 
2011-11-05,252.34 ,1928.41 ,1899.54 
2011-11-06,252.34 ,1928.41 ,1899.54 
2011-11-07,250.78 ,1919.10 ,1899.12 
2011-11-08,248.32 ,1903.14 ,1892.19 
2011-11-09,249.23 ,1907.53 ,1896.45 
2011-11-10,236.02 ,1813.25 ,1841.41 
2011-11-11,242.99 ,1863.45 ,1879.03 
2011-11-12,242.99 ,1863.45 ,1879.03 
2011-11-13,242.99 ,1863.45 ,1879.03 
2011-11-14,248.27 ,1902.81 ,1903.29 
2011-11-15,246.21 ,1886.12 ,1883.93 
2011-11-16,241.98 ,1856.07 ,1865.20 
2011-11-17,244.60 ,1876.67 ,1889.08 
2011-11-18,239.43 ,1839.17 ,1865.87 
2011-11-19,239.43 ,1839.17 ,1865.87 
2011-11-20,239.43 ,1839.17 ,1865.87 
2011-11-21,236.64 ,1820.03 ,1859.24 
2011-11-22,237.80 ,1826.28 ,1855.34 
2011-11-23,231.68 ,1783.10 ,1830.42 
2011-11-24,233.35 ,1795.06 ,1842.05 
2011-11-25,231.03 ,1776.40 ,1820.27 
2011-11-26,231.03 ,1776.40 ,1820.27 
2011-11-27,231.03 ,1776.40 ,1820.27 
2011-11-28,236.59 ,1815.28 ,1837.26 
2011-11-29,242.50 ,1856.52 ,1851.03 
2011-11-30,241.19 ,1847.51 ,1851.63 
2011-12-01,251.52 ,1916.18 ,1857.03 
2011-12-02,251.19 ,1916.04 ,1863.63 
2011-12-03,251.19 ,1916.04 ,1863.63 
2011-12-04,251.19 ,1916.04 ,1863.63 
2011-12-05,252.22 ,1922.90 ,1867.02 
2011-12-06,249.48 ,1902.82 ,1851.60 
2011-12-07,251.57 ,1919.42 ,1871.91 
2011-12-08,250.31 ,1912.39 ,1883.21 
2011-12-09,244.93 ,1874.75 ,1871.19 
2011-12-10,244.93 ,1874.75 ,1871.19 
2011-12-11,244.93 ,1874.75 ,1871.19 
2011-12-12,248.55 ,1899.76 ,1885.71 
2011-12-13,243.48 ,1864.06 ,1867.39 
2011-12-14,242.35 ,1857.75 ,1871.05 
2011-12-15,236.72 ,1819.11 ,1859.84 
2011-12-16,239.82 ,1839.96 ,1868.51 
2011-12-17,239.82 ,1839.96 ,1868.51 
2011-12-18,239.82 ,1839.96 ,1868.51 
2011-12-19,231.74 ,1776.93 ,1801.21 
2011-12-20,233.83 ,1793.06 ,1819.16 
2011-12-21,241.51 ,1848.41 ,1860.49 
2011-12-22,241.40 ,1847.49 ,1863.41 
2011-12-23,244.22 ,1867.22 ,1868.82 
2011-12-24,244.22 ,1867.22 ,1868.82 
2011-12-25,244.22 ,1867.22 ,1868.82 
2011-12-26,242.64 ,1856.70 ,1872.67 
2011-12-27,240.79 ,1842.02 ,1857.92 
2011-12-28,238.15 ,1825.12 ,1860.33 
2011-12-29,238.08 ,1825.74 ,1873.01 
2011-12-30,238.08 ,1825.74 ,1873.01 
2011-12-31,238.08 ,1825.74 ,1873.01 
2012-01-01,238.08 ,1825.74 ,1873.01 
2012-01-02,238.70 ,1826.37 ,1857.72 
2012-01-03,245.82 ,1875.41 ,1871.36 
2012-01-04,244.24 ,1866.22 ,1871.48 
2012-01-05,243.56 ,1863.74 ,1877.24 
2012-01-06,240.57 ,1843.14 ,1870.06 
2012-01-07,240.57 ,1843.14 ,1870.06 
2012-01-08,240.57 ,1843.14 ,1870.06 
2012-01-09,238.02 ,1826.49 ,1865.90 
2012-01-10,241.69 ,1853.22 ,1876.69 
2012-01-11,240.83 ,1845.55 ,1864.08 
2012-01-12,243.46 ,1864.57 ,1869.77 
2012-01-13,245.28 ,1875.68 ,1867.63 
2012-01-14,245.28 ,1875.68 ,1867.63 
2012-01-15,245.28 ,1875.68 ,1867.63 
2012-01-16,243.10 ,1859.27 ,1853.14 
2012-01-17,247.81 ,1892.74 ,1868.35 
2012-01-18,247.82 ,1892.39 ,1862.19 
2012-01-19,251.27 ,1914.97 ,1871.94 
2012-01-20,256.61 ,1949.89 ,1867.81 
2012-01-21,256.61 ,1949.89 ,1867.81 
2012-01-22,256.61 ,1949.89 ,1867.81 
2012-01-23,256.61 ,1949.89 ,1867.81 
2012-01-24,256.61 ,1949.89 ,1867.81 
2012-01-25,257.14 ,1952.23 ,1862.52 
2012-01-26,257.52 ,1957.18 ,1876.30 
2012-01-27,258.65 ,1964.83 ,1883.82 
2012-01-28,258.65 ,1964.83 ,1883.82 
2012-01-29,258.65 ,1964.83 ,1883.82 
2012-01-30,255.21 ,1940.55 ,1877.13 
2012-01-31,256.90 ,1955.79 ,1894.37 
2012-02-01,257.06 ,1959.24 ,1909.19 
2012-02-02,260.35 ,1984.30 ,1926.99 
2012-02-03,258.53 ,1972.34 ,1924.41 
2012-02-04,258.53 ,1972.34 ,1924.41 
2012-02-05,258.53 ,1972.34 ,1924.41 
2012-02-06,258.93 ,1973.13 ,1918.19 
2012-02-07,259.80 ,1981.59 ,1935.56 
2012-02-08,262.94 ,2003.73 ,1940.25 
2012-02-09,264.50 ,2014.62 ,1941.76 
2012-02-10,261.17 ,1993.71 ,1948.38 
2012-02-11,261.17 ,1993.71 ,1948.38 
2012-02-12,261.17 ,1993.71 ,1948.38 
2012-02-13,262.75 ,2005.74 ,1964.53 
2012-02-14,262.38 ,2002.64 ,1968.58 
2012-02-15,265.88 ,2025.32 ,1978.04 
2012-02-16,261.89 ,1997.45 ,1966.05 
2012-02-17,265.82 ,2023.47 ,1978.66 
2012-02-18,265.82 ,2023.47 ,1978.66 
2012-02-19,265.82 ,2023.47 ,1978.66 
2012-02-20,265.95 ,2024.90 ,1977.54 
2012-02-21,265.89 ,2024.24 ,1977.11 
2012-02-22,266.63 ,2028.65 ,1981.74 
2012-02-23,263.58 ,2007.80 ,1973.25 
2012-02-24,265.20 ,2019.89 ,1982.63 
2012-02-25,265.20 ,2019.89 ,1982.63 
2012-02-26,265.20 ,2019.89 ,1982.63 
2012-02-27,261.30 ,1991.16 ,1960.44 
2012-02-28,263.45 ,2003.69 ,1951.07 
2012-02-29,267.13 ,2030.25 ,1968.26 
2012-03-01,267.13 ,2030.25 ,1968.26 
2012-03-02,267.45 ,2034.63 ,1984.02 
2012-03-03,267.45 ,2034.63 ,1984.02 
2012-03-04,267.45 ,2034.63 ,1984.02 
2012-03-05,264.75 ,2016.06 ,1978.32 
2012-03-06,262.85 ,2000.36 ,1952.43 
2012-03-07,260.35 ,1982.15 ,1946.32 
2012-03-08,262.85 ,2000.76 ,1961.11 
2012-03-09,265.62 ,2018.30 ,1963.42 
2012-03-10,265.62 ,2018.30 ,1963.42 
2012-03-11,265.62 ,2018.30 ,1963.42 
2012-03-12,263.74 ,2002.50 ,1951.32 
2012-03-13,266.90 ,2025.04 ,1970.23 
2012-03-14,269.85 ,2045.08 ,1976.62 
2012-03-15,269.76 ,2043.76 ,1970.12 
2012-03-16,268.27 ,2034.44 ,1962.15 
2012-03-17,268.27 ,2034.44 ,1962.15 
2012-03-18,268.27 ,2034.44 ,1962.15 
2012-03-19,270.27 ,2047.00 ,1964.35 
2012-03-20,269.68 ,2042.15 ,1961.93 
2012-03-21,267.79 ,2027.23 ,1946.00 
2012-03-22,267.98 ,2026.12 ,1936.72 
2012-03-23,267.95 ,2026.83 ,1939.54 
2012-03-24,267.95 ,2026.83 ,1939.54 
2012-03-25,267.95 ,2026.83 ,1939.54 
2012-03-26,267.41 ,2019.19 ,1923.31 
2012-03-27,270.71 ,2039.76 ,1922.34 
2012-03-28,269.64 ,2031.74 ,1917.82 
2012-03-29,267.13 ,2014.41 ,1902.43 
2012-03-30,266.58 ,2014.04 ,1912.30 
2012-03-31,266.58 ,2014.04 ,1912.30 
2012-04-01,266.58 ,2014.04 ,1912.30 
2012-04-02,268.99 ,2029.29 ,1917.41 
2012-04-03,272.46 ,2049.28 ,1907.55 
2012-04-04,268.33 ,2018.61 ,1883.57 
2012-04-05,269.96 ,2028.77 ,1890.48 
2012-04-06,269.97 ,2029.03 ,1888.93 
2012-04-07,269.97 ,2029.03 ,1888.93 
2012-04-08,269.97 ,2029.03 ,1888.93 
2012-04-09,265.88 ,1997.08 ,1852.13 
2012-04-10,265.38 ,1994.41 ,1857.38 
2012-04-11,265.38 ,1994.41 ,1857.38 
2012-04-12,263.95 ,1986.63 ,1861.31 
2012-04-13,266.86 ,2008.91 ,1886.75 
2012-04-14,266.86 ,2008.91 ,1886.75 
2012-04-15,266.86 ,2008.91 ,1886.75 
2012-04-16,264.49 ,1992.63 ,1887.59 
2012-04-17,263.32 ,1985.30 ,1888.88 
2012-04-18,266.22 ,2004.53 ,1894.55 
2012-04-19,265.58 ,1999.86 ,1893.61 
2012-04-20,261.84 ,1974.65 ,1885.53 
2012-04-21,261.84 ,1974.65 ,1885.53 
2012-04-22,261.84 ,1974.65 ,1885.53 
2012-04-23,261.66 ,1972.63 ,1874.77 
2012-04-24,260.76 ,1963.42 ,1853.76 
2012-04-25,260.82 ,1961.98 ,1846.46 
2012-04-26,261.51 ,1964.04 ,1840.38 
2012-04-27,263.43 ,1975.35 ,1840.55 
2012-04-28,263.43 ,1975.35 ,1840.55 
2012-04-29,263.43 ,1975.35 ,1840.55 
2012-04-30,264.35 ,1981.99 ,1847.89 
2012-05-01,264.35 ,1981.99 ,1847.89 
2012-05-02,266.61 ,1999.07 ,1862.15 
2012-05-03,266.05 ,1995.11 ,1867.88 
2012-05-04,264.40 ,1989.15 ,1881.22 
2012-05-05,264.40 ,1989.15 ,1881.22 
2012-05-06,264.40 ,1989.15 ,1881.22 
2012-05-07,259.73 ,1956.44 ,1869.11 
2012-05-08,261.12 ,1967.01 ,1881.62 
2012-05-09,258.79 ,1950.29 ,1880.46 
2012-05-10,257.89 ,1944.93 ,1885.30 
2012-05-11,254.00 ,1917.13 ,1864.66 
2012-05-12,254.00 ,1917.13 ,1864.66 
2012-05-13,254.00 ,1917.13 ,1864.66 
2012-05-14,254.11 ,1913.73 ,1840.49 
2012-05-15,252.32 ,1898.96 ,1824.15 
2012-05-16,243.93 ,1840.53 ,1780.99 
2012-05-17,244.48 ,1845.24 ,1788.97 
2012-05-18,235.85 ,1782.46 ,1739.60 
2012-05-19,235.85 ,1782.46 ,1739.60 
2012-05-20,235.85 ,1782.46 ,1739.60 
2012-05-21,238.62 ,1799.13 ,1736.90 
2012-05-22,242.66 ,1828.69 ,1762.81 
2012-05-23,239.76 ,1808.62 ,1754.30 
2012-05-24,240.51 ,1814.47 ,1758.10 
2012-05-25,241.60 ,1824.17 ,1767.70 
2012-05-26,241.60 ,1824.17 ,1767.70 
2012-05-27,241.60 ,1824.17 ,1767.70 
2012-05-28,241.60 ,1824.17 ,1767.70 
2012-05-29,245.26 ,1849.91 ,1777.01 
2012-05-30,244.68 ,1844.86 ,1774.08 
2012-05-31,244.05 ,1843.47 ,1784.99 
2012-06-01,242.98 ,1834.51 ,1774.17 
2012-06-02,242.98 ,1834.51 ,1774.17 
2012-06-03,242.98 ,1834.51 ,1774.17 
2012-06-04,236.30 ,1783.13 ,1708.26 
2012-06-05,238.79 ,1801.85 ,1726.12 
2012-06-06,238.79 ,1801.85 ,1726.12 
2012-06-07,245.51 ,1847.95 ,1759.35 
2012-06-08,243.69 ,1835.64 ,1749.14 
2012-06-09,243.69 ,1835.64 ,1749.14 
2012-06-10,243.69 ,1835.64 ,1749.14 
2012-06-11,248.30 ,1867.04 ,1760.21 
2012-06-12,246.43 ,1854.74 ,1756.86 
2012-06-13,247.08 ,1859.32 ,1759.98 
2012-06-14,248.62 ,1871.48 ,1765.05 
2012-06-15,246.57 ,1858.16 ,1759.96 
2012-06-16,246.57 ,1858.16 ,1759.96 
2012-06-17,246.57 ,1858.16 ,1759.96 
2012-06-18,251.37 ,1891.71 ,1775.07 
2012-06-19,251.31 ,1891.77 ,1773.46 
2012-06-20,252.92 ,1904.12 ,1783.73 
2012-06-21,250.46 ,1889.15 ,1786.14 
2012-06-22,244.15 ,1847.39 ,1780.17 
2012-06-23,244.15 ,1847.39 ,1780.17 
2012-06-24,244.15 ,1847.39 ,1780.17 
2012-06-25,240.75 ,1825.38 ,1772.17 
2012-06-26,239.68 ,1817.81 ,1775.19 
2012-06-27,239.85 ,1817.65 ,1775.07 
2012-06-28,239.98 ,1819.18 ,1776.02 
2012-06-29,244.90 ,1854.01 ,1797.24 
2012-06-30,244.90 ,1854.01 ,1797.24 
2012-07-01,244.90 ,1854.01 ,1797.24 
2012-07-02,244.46 ,1851.65 ,1795.13 
2012-07-03,246.80 ,1867.82 ,1803.24 
2012-07-04,247.76 ,1874.45 ,1806.20 
2012-07-05,247.67 ,1875.49 ,1807.69 
2012-07-06,245.07 ,1858.20 ,1806.81 
2012-07-07,245.07 ,1858.20 ,1806.81 
2012-07-08,245.07 ,1858.20 ,1806.81 
2012-07-09,241.73 ,1836.13 ,1802.82 
2012-07-10,240.88 ,1829.45 ,1797.07 
2012-07-11,240.34 ,1826.39 ,1795.90 
2012-07-12,234.66 ,1785.39 ,1776.45 
2012-07-13,238.77 ,1812.89 ,1782.66 
2012-07-14,238.77 ,1812.89 ,1782.66 
2012-07-15,238.77 ,1812.89 ,1782.66 
2012-07-16,239.39 ,1817.79 ,1787.93 
2012-07-17,240.19 ,1821.96 ,1782.98 
2012-07-18,236.42 ,1794.91 ,1766.30 
2012-07-19,240.44 ,1822.96 ,1780.75 
2012-07-20,240.35 ,1822.93 ,1783.77 
2012-07-21,240.35 ,1822.93 ,1783.77 
2012-07-22,240.35 ,1822.93 ,1783.77 
2012-07-23,235.75 ,1789.44 ,1760.19 
2012-07-24,236.65 ,1793.93 ,1756.28 
2012-07-25,233.49 ,1769.31 ,1723.20 
2012-07-26,235.33 ,1782.47 ,1730.28 
2012-07-27,242.23 ,1829.16 ,1747.46 
2012-07-28,242.23 ,1829.16 ,1747.46 
2012-07-29,242.23 ,1829.16 ,1747.46 
2012-07-30,244.58 ,1843.79 ,1752.34 
2012-07-31,250.08 ,1881.99 ,1766.30 
2012-08-01,249.60 ,1879.93 ,1769.78 
2012-08-02,247.90 ,1869.40 ,1761.55 
2012-08-03,244.81 ,1848.68 ,1756.08 
2012-08-04,244.81 ,1848.68 ,1756.08 
2012-08-05,244.81 ,1848.68 ,1756.08 
2012-08-06,250.36 ,1885.88 ,1769.32 
2012-08-07,250.39 ,1886.80 ,1775.64 
2012-08-08,252.84 ,1903.23 ,1782.32 
2012-08-09,258.08 ,1940.59 ,1795.31 
2012-08-10,258.91 ,1946.40 ,1799.07 
2012-08-11,258.91 ,1946.40 ,1799.07 
2012-08-12,258.91 ,1946.40 ,1799.07 
2012-08-13,256.65 ,1932.44 ,1801.22 
2012-08-14,260.11 ,1956.96 ,1813.50 
2012-08-15,260.11 ,1956.96 ,1813.50 
2012-08-16,260.08 ,1957.91 ,1818.10 
2012-08-17,258.20 ,1946.54 ,1813.52 
2012-08-18,258.20 ,1946.54 ,1813.52 
2012-08-19,258.20 ,1946.54 ,1813.52 
2012-08-20,258.03 ,1946.31 ,1821.89 
2012-08-21,257.50 ,1943.22 ,1825.72 
2012-08-22,256.21 ,1935.19 ,1826.05 
2012-08-23,257.28 ,1942.54 ,1832.64 
2012-08-24,253.73 ,1919.81 ,1833.11 
2012-08-25,253.73 ,1919.81 ,1833.11 
2012-08-26,253.73 ,1919.81 ,1833.11 
2012-08-27,252.77 ,1917.87 ,1836.28 
2012-08-28,252.57 ,1916.33 ,1844.89 
2012-08-29,254.22 ,1928.54 ,1861.45 
2012-08-30,250.96 ,1906.38 ,1857.47 
2012-08-31,250.56 ,1905.12 ,1871.93 
2012-09-01,250.56 ,1905.12 ,1871.93 
2012-09-02,250.56 ,1905.12 ,1871.93 
2012-09-03,251.23 ,1912.71 ,1884.25 
2012-09-04,250.56 ,1907.13 ,1881.38 
2012-09-05,245.75 ,1874.03 ,1867.53 
2012-09-06,246.79 ,1881.24 ,1871.98 
2012-09-07,254.02 ,1929.58 ,1887.28 
2012-09-08,254.02 ,1929.58 ,1887.28 
2012-09-09,254.02 ,1929.58 ,1887.28 
2012-09-10,253.38 ,1924.70 ,1886.06 
2012-09-11,252.73 ,1920.00 ,1887.52 
2012-09-12,256.95 ,1950.03 ,1905.44 
2012-09-13,256.87 ,1950.69 ,1916.34 
2012-09-14,265.02 ,2007.58 ,1936.27 
2012-09-15,265.02 ,2007.58 ,1936.27 
2012-09-16,265.02 ,2007.58 ,1936.27 
2012-09-17,263.97 ,2002.35 ,1941.32 
2012-09-18,264.25 ,2004.96 ,1946.07 
2012-09-19,264.44 ,2007.88 ,1959.83 
2012-09-20,261.87 ,1990.33 ,1958.70 
2012-09-21,263.41 ,2002.37 ,1966.25 
2012-09-22,263.41 ,2002.37 ,1966.25 
2012-09-23,263.41 ,2002.37 ,1966.25 
2012-09-24,263.56 ,2003.44 ,1966.05 
2012-09-25,262.03 ,1991.41 ,1953.77 
2012-09-26,260.42 ,1980.44 ,1949.54 
2012-09-27,261.62 ,1988.70 ,1948.91 
2012-09-28,262.49 ,1996.21 ,1966.38 
2012-09-29,262.49 ,1996.21 ,1966.38 
2012-09-30,262.49 ,1996.21 ,1966.38 
2012-10-01,262.49 ,1996.21 ,1966.38 
2012-10-02,262.48 ,1996.03 ,1970.83 
2012-10-03,262.48 ,1996.03 ,1970.83 
2012-10-04,261.92 ,1992.68 ,1971.87 
2012-10-05,262.07 ,1995.17 ,1983.70 
2012-10-06,262.07 ,1995.17 ,1983.70 
2012-10-07,262.07 ,1995.17 ,1983.70 
2012-10-08,260.11 ,1981.89 ,1978.88 
2012-10-09,259.66 ,1979.04 ,1981.59 
2012-10-10,255.15 ,1948.22 ,1963.37 
2012-10-11,252.84 ,1933.09 ,1964.01 
2012-10-12,252.44 ,1933.26 ,1979.82 
2012-10-13,252.44 ,1933.26 ,1979.82 
2012-10-14,252.44 ,1933.26 ,1979.82 
2012-10-15,251.44 ,1925.59 ,1971.03 
2012-10-16,253.98 ,1941.54 ,1975.03 
2012-10-17,256.06 ,1955.15 ,1973.64 
2012-10-18,257.27 ,1959.12 ,1948.56 
2012-10-19,254.79 ,1943.84 ,1944.37 
2012-10-20,254.79 ,1943.84 ,1944.37 
2012-10-21,254.79 ,1943.84 ,1944.37 
2012-10-22,254.22 ,1941.59 ,1958.05 
2012-10-23,251.86 ,1926.81 ,1960.83 
2012-10-24,249.80 ,1913.96 ,1969.23 
2012-10-25,251.72 ,1924.50 ,1961.54 
2012-10-26,247.18 ,1891.43 ,1932.33 
2012-10-27,247.18 ,1891.43 ,1932.33 
2012-10-28,247.18 ,1891.43 ,1932.33 
2012-10-29,247.66 ,1891.52 ,1906.98 
2012-10-30,248.52 ,1899.58 ,1925.71 
2012-10-31,250.18 ,1912.06 ,1940.05 
2012-11-01,247.83 ,1898.44 ,1943.51 
2012-11-02,251.04 ,1918.72 ,1942.90 
2012-11-03,251.04 ,1918.72 ,1942.90 
2012-11-04,251.04 ,1918.72 ,1942.90 
2012-11-05,249.50 ,1908.22 ,1953.21 
2012-11-06,252.30 ,1928.17 ,1959.46 
2012-11-07,253.70 ,1937.55 ,1957.80 
2012-11-08,250.13 ,1914.41 ,1963.12 
2012-11-09,248.69 ,1904.41 ,1961.19 
2012-11-10,248.69 ,1904.41 ,1961.19 
2012-11-11,248.69 ,1904.41 ,1961.19 
2012-11-12,248.18 ,1900.87 ,1958.31 
2012-11-13,246.90 ,1889.70 ,1941.26 
2012-11-14,247.80 ,1894.04 ,1925.20 
2012-11-15,244.64 ,1870.72 ,1908.28 
2012-11-16,243.45 ,1860.83 ,1888.96 
2012-11-17,243.45 ,1860.83 ,1888.96 
2012-11-18,243.45 ,1860.83 ,1888.96 
2012-11-19,245.82 ,1878.10 ,1901.93 
2012-11-20,247.72 ,1890.18 ,1903.54 
2012-11-21,247.02 ,1884.04 ,1891.05 
2012-11-22,249.51 ,1899.50 ,1893.27 
2012-11-23,251.44 ,1911.33 ,1895.96 
2012-11-24,251.44 ,1911.33 ,1895.96 
2012-11-25,251.44 ,1911.33 ,1895.96 
2012-11-26,250.73 ,1908.51 ,1902.49 
2012-11-27,253.41 ,1925.20 ,1891.40 
2012-11-28,251.72 ,1912.78 ,1883.49 
2012-11-29,254.73 ,1934.85 ,1899.66 
2012-11-30,254.25 ,1932.90 ,1903.71 
2012-12-01,254.25 ,1932.90 ,1903.71 
2012-12-02,254.25 ,1932.90 ,1903.71 
2012-12-03,255.57 ,1940.02 ,1901.58 
2012-12-04,254.83 ,1935.18 ,1900.12 
2012-12-05,256.63 ,1947.04 ,1901.07 
2012-12-06,257.27 ,1949.62 ,1890.46 
2012-12-07,258.78 ,1957.45 ,1887.37 
2012-12-08,258.78 ,1957.45 ,1887.37 
2012-12-09,258.78 ,1957.45 ,1887.37 
2012-12-10,259.03 ,1957.42 ,1877.59 
2012-12-11,260.12 ,1964.62 ,1878.53 
2012-12-12,261.67 ,1975.44 ,1880.35 
